,id,owner_name,owner_is_human,owner_result,is_army,is_building,is_worker,started_at,finished_at,died_at
&lt;艾尔难民99&gt;<sp/>Gentleprobe49283073,49283073,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe49545217,49545217,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe49807361,49807361,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe50069505,50069505,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe50331649,50331649,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe54525953,54525953,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe54788097,54788097,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,0,0,8569
&lt;艾尔难民99&gt;<sp/>Gentleprobe54788098,54788098,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,8577,8658,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe55050241,55050241,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe55312385,55312385,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe55574529,55574529,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe55836673,55836673,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe56098817,56098817,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe56360961,56360961,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe56623105,56623105,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe56885249,56885249,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe57147393,57147393,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe57409537,57409537,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe57671681,57671681,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,0,0,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe59506690,59506690,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,4081,4081,6191
&lt;艾尔难民99&gt;<sp/>Gentleprobe59506696,59506696,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,6566,6566,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe61079554,61079554,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,7379,7379,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe61341700,61341700,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,12391,12791,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe61603841,61603841,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,303,303,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe62128129,62128129,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,407,807,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe62652417,62652417,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,574,574,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe63176705,63176705,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,830,830,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe63700993,63700993,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,847,1887,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe64225281,64225281,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,1011,1011,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe64749569,64749569,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,1056,1536,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe65273857,65273857,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,1192,1192,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe65798145,65798145,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,1268,1748,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe66322433,66322433,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,1416,1416,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe66846723,66846723,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,10858,11338,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe67108865,67108865,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,1597,1597,4250
&lt;艾尔难民99&gt;<sp/>Gentleprobe67108866,67108866,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,4573,4573,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe67371009,67371009,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,1649,2689,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe67895297,67895297,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,1778,1778,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe68419585,68419585,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,1907,2707,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe68943873,68943873,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,2025,2025,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe69468161,69468161,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,2161,2561,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe69992449,69992449,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,2296,2296,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe70516737,70516737,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,2567,2567,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe71041025,71041025,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,2838,2838,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe71303169,71303169,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,2995,3395,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe71827457,71827457,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,3263,4063,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe72351745,72351745,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,3385,3385,8307
&lt;艾尔难民99&gt;<sp/>Gentleprobe72351747,72351747,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,8468,8468,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe72613889,72613889,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,3388,3388,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe73138180,73138180,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,3997,3997,6239
&lt;艾尔难民99&gt;<sp/>Gentleprobe73138191,73138191,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,6568,6568,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe73662468,73662468,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,6863,6863,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe73924610,73924610,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,4098,5698,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe74186753,74186753,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,4115,4115,4275
&lt;艾尔难民99&gt;<sp/>Gentleprobe74448897,74448897,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,4115,4115,4275
&lt;艾尔难民99&gt;<sp/>Gentleprobe74711042,74711042,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,7134,7134,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe75235332,75235332,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,4561,5201,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe75497473,75497473,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,4251,5851,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe76283905,76283905,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,4812,4812,4966
&lt;艾尔难民99&gt;<sp/>Gentleprobe76546049,76546049,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,4812,4812,4966
&lt;艾尔难民99&gt;<sp/>Gentleprobe76546050,76546050,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,5115,5115,12641
&lt;艾尔难民99&gt;<sp/>Gentleprobe76808195,76808195,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,8301,8301,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe77332481,77332481,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,4844,4844,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe77594626,77594626,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,4930,5330,8880
&lt;艾尔难民99&gt;<sp/>Gentleprobe77856773,77856773,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,7524,7524,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe78118914,78118914,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,5169,5169,5315
&lt;艾尔难民99&gt;<sp/>Gentleprobe78118915,78118915,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,5386,5386,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe78381058,78381058,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,5169,5169,5315
&lt;艾尔难民99&gt;<sp/>Gentleprobe78643202,78643202,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,5252,5333,16267
&lt;艾尔难民99&gt;<sp/>Gentleprobe78643204,78643204,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,16340,16421,16465
&lt;艾尔难民99&gt;<sp/>Gentleprobe78905346,78905346,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,5256,5337,16551
&lt;艾尔难民99&gt;<sp/>Gentleprobe79429633,79429633,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,5503,5503,5649
&lt;艾尔难民99&gt;<sp/>Gentleprobe79429635,79429635,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,5694,5694,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe79691777,79691777,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,5503,5503,5649
&lt;艾尔难民99&gt;<sp/>Gentleprobe80478211,80478211,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,5802,6058,7176
&lt;艾尔难民99&gt;<sp/>Gentleprobe80478212,80478212,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,7618,8018,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe80740354,80740354,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,5805,6061,7408
&lt;艾尔难民99&gt;<sp/>Gentleprobe80740355,80740355,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,7424,7505,16305
&lt;艾尔难民99&gt;<sp/>Gentleprobe81002498,81002498,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,5858,5858,6018
&lt;艾尔难民99&gt;<sp/>Gentleprobe81002501,81002501,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,6136,6136,6192
&lt;艾尔难民99&gt;<sp/>Gentleprobe81264641,81264641,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,5858,5858,6018
&lt;艾尔难民99&gt;<sp/>Gentleprobe81788929,81788929,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,5965,5965,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe82051073,82051073,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,5973,6373,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe82313233,82313233,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,6837,6837,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe82837507,82837507,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,6136,6136,6240
&lt;艾尔难民99&gt;<sp/>Gentleprobe82837511,82837511,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,8867,10467,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe83099649,83099649,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,6152,6152,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe83361798,83361798,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,6676,6757,16596
&lt;艾尔难民99&gt;<sp/>Gentleprobe83886083,83886083,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,6677,6758,8350
&lt;艾尔难民99&gt;<sp/>Gentleprobe84934666,84934666,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,7429,7510,16228
&lt;艾尔难民99&gt;<sp/>Gentleprobe85983233,85983233,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,7108,7108,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe86245378,86245378,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,7770,7770,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe86507522,86507522,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,7707,8427,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe86769667,86769667,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,7589,7589,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe87293954,87293954,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,7705,7705,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe87556097,87556097,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,7150,8190,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe87818241,87818241,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,False,7853,8493,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe88866817,88866817,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,7900,7900,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe89128961,89128961,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,7961,8042,16141
&lt;艾尔难民99&gt;<sp/>Gentleprobe89391105,89391105,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,7965,8046,8457
&lt;艾尔难民99&gt;<sp/>Gentleprobe89653249,89653249,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,8030,8030,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe90177538,90177538,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,9107,9107,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe90963969,90963969,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,8171,8171,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe91226113,91226113,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,8196,8676,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe93061125,93061125,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,8738,8819,16119
&lt;艾尔难民99&gt;<sp/>Gentleprobe94109701,94109701,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,True,False,False,9179,9179,16100
&lt;艾尔难民99&gt;<sp/>Gentleprobe94896131,94896131,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,9234,9234,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe95682561,95682561,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,9259,9659,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe96206849,96206849,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,9378,9378,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe96468993,96468993,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,9429,9829,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe97517569,97517569,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,9590,9990,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe97779713,97779713,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,9642,10682,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe98041857,98041857,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,9645,10685,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe98566145,98566145,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,9745,10785,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe98828289,98828289,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,False,True,9932,9932,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe99090433,99090433,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,9933,10973,NA
&lt;艾尔难民99&gt;<sp/>Gentleprobe99876865,99876865,&lt;艾尔难民99&gt;<sp/>Gentleprobe,True,Loss,False,True,False,10012,10412,NA
NA10223617,10223617,NA,NA,NA,False,False,False,0,0,10059
NA18350081,18350081,NA,NA,NA,False,False,False,0,0,11938
NA22282241,22282241,NA,NA,NA,False,False,False,0,0,12696
NA262145,262145,NA,NA,NA,False,False,False,0,0,11018
NA34078721,34078721,NA,NA,NA,False,False,False,0,0,9816
NA43515905,43515905,NA,NA,NA,False,False,False,0,0,12632
NA43778049,43778049,NA,NA,NA,False,False,False,0,0,11339
NA45875201,45875201,NA,NA,NA,False,False,False,0,0,11567
NA7077889,7077889,NA,NA,NA,False,False,False,0,0,10051
NA73662467,73662467,NA,NA,NA,False,False,False,6616,6616,6858
NA82313218,82313218,NA,NA,NA,False,False,False,6044,6044,6286
NA82313223,82313223,NA,NA,NA,False,False,False,6418,6418,6659
NA82575361,82575361,NA,NA,NA,False,False,False,6028,6028,6269
NA84934665,84934665,NA,NA,NA,False,False,False,7018,7018,7262
NA92274691,92274691,NA,NA,NA,False,False,False,8264,8264,8505
NA92798977,92798977,NA,NA,NA,False,False,False,8247,8247,8489
herO100139009,100139009,herO,True,Win,False,True,False,10018,10498,NA
herO100401153,100401153,herO,True,Win,False,False,True,10051,10051,NA
herO101187585,101187585,herO,True,Win,False,True,False,10228,11028,NA
herO101449729,101449729,herO,True,Win,False,False,True,10232,10232,NA
herO101711873,101711873,herO,True,Win,True,False,False,10262,10262,NA
herO101974017,101974017,herO,True,Win,False,False,True,10286,10286,NA
herO102236161,102236161,herO,True,Win,False,False,True,10289,10289,NA
herO102498305,102498305,herO,True,Win,False,False,True,10415,10415,NA
herO103809025,103809025,herO,True,Win,False,False,True,10557,10557,NA
herO104333313,104333313,herO,True,Win,False,True,False,10581,10981,NA
herO104857602,104857602,herO,True,Win,False,True,False,10665,11705,NA
herO105119747,105119747,herO,True,Win,False,False,True,10828,10828,NA
herO105381890,105381890,herO,True,Win,False,False,True,10686,10686,NA
herO105906177,105906177,herO,True,Win,False,False,True,10692,10692,NA
herO106168321,106168321,herO,True,Win,True,False,False,10876,10876,NA
herO106430465,106430465,herO,True,Win,False,True,False,10879,11919,NA
herO106954753,106954753,herO,True,Win,False,True,False,10951,11991,NA
herO107216897,107216897,herO,True,Win,False,True,False,10995,12035,NA
herO107479041,107479041,herO,True,Win,True,False,False,11112,11193,11418
herO107479042,107479042,herO,True,Win,True,False,False,11436,11436,11889
herO107741185,107741185,herO,True,Win,True,False,False,11116,11197,11418
herO107741186,107741186,herO,True,Win,True,False,False,11440,11440,12400
herO107741188,107741188,herO,True,Win,True,False,False,12748,12748,NA
herO108003330,108003330,herO,True,Win,True,False,False,12112,12193,12389
herO108265473,108265473,herO,True,Win,False,True,False,11196,12236,NA
herO108789762,108789762,herO,True,Win,True,False,False,12117,12198,12395
herO108789764,108789764,herO,True,Win,True,False,False,12736,12817,13017
herO109576193,109576193,herO,True,Win,True,False,False,11226,11418,NA
herO109838337,109838337,herO,True,Win,False,True,False,11301,12341,NA
herO110100487,110100487,herO,True,Win,False,True,False,11956,13556,NA
herO110362627,110362627,herO,True,Win,False,True,False,11685,12085,NA
herO110886927,110886927,herO,True,Win,True,False,False,16317,16398,NA
herO111149066,111149066,herO,True,Win,False,True,False,12023,12423,NA
herO111673353,111673353,herO,True,Win,True,False,False,12118,12199,12395
herO111673354,111673354,herO,True,Win,True,False,False,12517,12598,13017
herO111935496,111935496,herO,True,Win,False,True,False,12508,12988,NA
herO112197635,112197635,herO,True,Win,True,False,False,12197,12389,NA
herO112984066,112984066,herO,True,Win,True,False,False,12203,12395,15982
herO113246209,113246209,herO,True,Win,True,False,False,12229,12310,15984
herO113508353,113508353,herO,True,Win,True,False,False,12232,12313,14052
herO114032643,114032643,herO,True,Win,True,False,False,15976,16057,16238
herO114294785,114294785,herO,True,Win,False,True,False,12597,13077,NA
herO114819074,114819074,herO,True,Win,False,False,True,12690,12690,NA
herO115081219,115081219,herO,True,Win,True,False,False,13231,13312,16006
herO115343362,115343362,herO,True,Win,True,False,False,12809,12890,13104
herO115343368,115343368,herO,True,Win,True,False,False,15980,16061,16137
herO115605506,115605506,herO,True,Win,True,False,False,12812,12893,13104
herO115605508,115605508,herO,True,Win,False,True,False,13571,13971,NA
herO115867649,115867649,herO,True,Win,True,False,False,12825,13017,16442
herO116129793,116129793,herO,True,Win,True,False,False,12862,12862,13640
herO116129795,116129795,herO,True,Win,True,False,False,15976,16057,16294
herO116129798,116129798,herO,True,Win,True,False,False,16321,16402,NA
herO116391937,116391937,herO,True,Win,False,True,False,12864,13504,NA
herO116916225,116916225,herO,True,Win,True,False,False,12912,13104,16123
herO117440513,117440513,herO,True,Win,False,False,True,12953,12953,NA
herO117702657,117702657,herO,True,Win,False,True,False,12999,13639,NA
